transaction_id,customer_id,counterparty,transaction_type,amount,direction,timestamp,paid_in,paid_out,balance,tier,hour,day_of_week,month,is_weekend,is_night,is_betting,is_international,is_kadogo,balance_after
TXN_0000003986,CUST_000782,Agent-387,Agent Deposit,94.02,inflow,2024-07-11T17:34:42.238464+00:00,94.02,0.0,109626.71,1,17,3,7,false,false,false,false,false,109626.71
TXN_0000003987,CUST_000938,User-72291,Send Money,893.52,outflow,2024-07-11T17:35:17.631096+00:00,0.0,893.52,91805.41,1,17,3,7,false,false,false,false,false,91805.41
TXN_0000003988,CUST_000598,User-98768,Send Money,155.85,outflow,2024-07-11T17:37:31.465463+00:00,0.0,155.85,469625.95,2,17,3,7,false,false,false,false,false,469625.95
TXN_0000003989,CUST_000310,Okoa Jahazi,Others,1654.07,outflow,2024-07-11T17:40:44.638521+00:00,0.0,1654.07,306348.46,2,17,3,7,false,false,false,false,false,306348.46
TXN_0000003990,CUST_000487,Merchant-6779,Lipa Na M-PESA (Buy Goods),430.79,outflow,2024-07-11T17:40:49.089080+00:00,0.0,430.79,185413.25,2,17,3,7,false,false,false,false,false,185413.25
TXN_0000003991,CUST_000978,User-26669,Send Money,127.76,outflow,2024-07-11T17:42:19.842106+00:00,0.0,127.76,254439.81,3,17,3,7,false,false,false,false,false,254439.81
TXN_0000003992,CUST_000525,User-95485,Received Money,1469.66,inflow,2024-07-11T17:42:35.286252+00:00,1469.66,0.0,95655.96,1,17,3,7,false,false,false,false,false,95655.96
TXN_0000003993,CUST_000032,Agent-664,Agent Withdrawal,17707.28,outflow,2024-07-11T17:43:59.459352+00:00,0.0,17707.28,115067.55,2,17,3,7,false,false,false,false,false,115067.55
TXN_0000003994,CUST_000338,22Bet,Agent Withdrawal,276.32,outflow,2024-07-11T17:45:03.381367+00:00,0.0,276.32,159084.63,1,17,3,7,false,false,true,false,false,159084.63
TXN_0000003995,CUST_000570,Merchant-4143,Lipa Na M-PESA (Buy Goods),469.36,outflow,2024-07-11T17:50:00.429340+00:00,0.0,469.36,89359.9,1,17,3,7,false,false,false,false,false,89359.9
TXN_0000003996,CUST_000578,Paybill-332754,Lipa Na M-PESA (Paybill),1788.0,outflow,2024-07-11T17:52:01.018426+00:00,0.0,1788.0,94680.6,2,17,3,7,false,false,false,false,false,94680.6
TXN_0000003997,CUST_000180,User-66859,Received Money,126.84,inflow,2024-07-11T17:56:15.259824+00:00,126.84,0.0,203413.89,1,17,3,7,false,false,false,false,false,203413.89
TXN_0000003998,CUST_000414,User-17247,Received Money,179.48,inflow,2024-07-11T17:56:41.761397+00:00,179.48,0.0,95294.9,1,17,3,7,false,false,false,false,false,95294.9
TXN_0000003999,CUST_000083,Okoa Jahazi,Others,793.67,inflow,2024-07-11T17:57:19.120462+00:00,793.67,0.0,122216.84,1,17,3,7,false,false,false,false,false,122216.84
TXN_0000004000,CUST_000530,User-91875,Send Money,8031.86,outflow,2024-07-11T17:57:53.425431+00:00,0.0,8031.86,162855.61,2,17,3,7,false,false,false,false,false,162855.61
TXN_0000004001,CUST_000953,User-28479,Send Money,2330.28,outflow,2024-07-11T17:59:03.295307+00:00,0.0,2330.28,79206.17,1,17,3,7,false,false,false,false,false,79206.17
TXN_0000004002,CUST_000944,Agent-949,Agent Withdrawal,3787.1,outflow,2024-07-11T17:59:50.145302+00:00,0.0,3787.1,158958.49,3,17,3,7,false,false,false,false,false,158958.49
TXN_0000004003,CUST_000768,Merchant-3466,Lipa Na M-PESA (Buy Goods),1052.94,outflow,2024-07-11T18:01:43.971686+00:00,0.0,1052.94,120237.7,1,18,3,7,false,false,false,false,false,120237.7
TXN_0000004004,CUST_000094,User-90280,Received Money,9944.88,inflow,2024-07-11T18:01:59.264988+00:00,9944.88,0.0,207169.29,1,18,3,7,false,false,false,false,false,207169.29
TXN_0000004005,CUST_000137,Agent-520,Agent Deposit,240.92,inflow,2024-07-11T18:03:20.900147+00:00,240.92,0.0,79641.15,1,18,3,7,false,false,false,false,false,79641.15
TXN_0000004006,CUST_000919,Merchant-4375,Lipa Na M-PESA (Buy Goods),72.0,outflow,2024-07-11T18:06:52.143405+00:00,0.0,72.0,151686.74,1,18,3,7,false,false,false,false,true,151686.74
TXN_0000004007,CUST_000661,Reversal,Others,206.86,outflow,2024-07-11T18:06:57.291077+00:00,0.0,206.86,96096.52,1,18,3,7,false,false,false,false,false,96096.52
TXN_0000004008,CUST_000292,User-59438,Received Money,784.99,inflow,2024-07-11T18:08:10.388995+00:00,784.99,0.0,238603.6,2,18,3,7,false,false,false,false,false,238603.6
TXN_0000004009,CUST_000603,Agent-586,Agent Deposit,563.39,inflow,2024-07-11T18:08:36.590846+00:00,563.39,0.0,463440.69,2,18,3,7,false,false,false,false,false,463440.69
TXN_0000004010,CUST_000368,Agent-423,Agent Deposit,1307.71,inflow,2024-07-11T18:08:58.746640+00:00,1307.71,0.0,90715.8,1,18,3,7,false,false,false,false,false,90715.8
TXN_0000004011,CUST_000758,User-86418,Received Money,39091.76,inflow,2024-07-11T18:09:32.312581+00:00,39091.76,0.0,295412.32,3,18,3,7,false,false,false,false,false,295412.32
TXN_0000004012,CUST_000556,User-17309,Received Money,872.11,inflow,2024-07-11T18:12:10.519793+00:00,872.11,0.0,119126.32,2,18,3,7,false,false,false,false,false,119126.32
TXN_0000004013,CUST_000883,Paybill-214593,Lipa Na M-PESA (Paybill),301.48,outflow,2024-07-11T18:13:35.188754+00:00,0.0,301.48,310647.65,2,18,3,7,false,false,false,false,false,310647.65
TXN_0000004014,CUST_000391,Agent-661,Agent Deposit,264.55,inflow,2024-07-11T18:13:52.529599+00:00,264.55,0.0,111343.62,3,18,3,7,false,false,false,false,false,111343.62
TXN_0000004015,CUST_000721,User-36667,Received Money,179.11,inflow,2024-07-11T18:14:30.354422+00:00,179.11,0.0,129363.4,1,18,3,7,false,false,false,false,false,129363.4
TXN_0000004016,CUST_000921,Paybill-310030,Lipa Na M-PESA (Paybill),46.53,outflow,2024-07-11T18:18:30.904064+00:00,0.0,46.53,138359.53,1,18,3,7,false,false,false,false,true,138359.53
TXN_0000004017,CUST_000748,Agent-481,Agent Withdrawal,544.53,outflow,2024-07-11T18:20:48.027579+00:00,0.0,544.53,94886.83,3,18,3,7,false,false,false,false,false,94886.83
TXN_0000004018,CUST_000822,User-76816,Received Money,311.82,inflow,2024-07-11T18:22:46.051939+00:00,311.82,0.0,101540.15,1,18,3,7,false,false,false,false,false,101540.15
TXN_0000004019,CUST_000883,Agent-541,Agent Withdrawal,3674.1,outflow,2024-07-11T18:22:46.068581+00:00,0.0,3674.1,306973.55,2,18,3,7,false,false,false,false,false,306973.55
TXN_0000004020,CUST_000253,Paybill-305471,Lipa Na M-PESA (Paybill),6490.38,outflow,2024-07-11T18:26:17.665621+00:00,0.0,6490.38,82181.81,1,18,3,7,false,false,false,false,false,82181.81
TXN_0000004021,CUST_000777,Merchant-4657,Lipa Na M-PESA (Buy Goods),19634.71,outflow,2024-07-11T18:27:58.801476+00:00,0.0,19634.71,208745.29,2,18,3,7,false,false,false,false,false,208745.29
TXN_0000004022,CUST_000843,Paybill-641514,Lipa Na M-PESA (Paybill),2161.19,outflow,2024-07-11T18:31:39.769052+00:00,0.0,2161.19,61391.64,1,18,3,7,false,false,false,false,false,61391.64
TXN_0000004023,CUST_000662,Agent-339,Agent Withdrawal,511.88,outflow,2024-07-11T18:32:07.789012+00:00,0.0,511.88,87213.38,2,18,3,7,false,false,false,false,false,87213.38
TXN_0000004024,CUST_000140,Merchant-6787,Lipa Na M-PESA (Buy Goods),1231.74,outflow,2024-07-11T18:33:29.747516+00:00,0.0,1231.74,73927.33,1,18,3,7,false,false,false,false,false,73927.33
TXN_0000004025,CUST_000308,User-38289,Received Money,859.73,inflow,2024-07-11T18:38:41.501621+00:00,859.73,0.0,99154.46,1,18,3,7,false,false,false,false,false,99154.46
TXN_0000004026,CUST_000249,Merchant-1890,Lipa Na M-PESA (Buy Goods),122.35,outflow,2024-07-11T18:38:50.654600+00:00,0.0,122.35,169088.02,2,18,3,7,false,false,false,false,true,169088.02
TXN_0000004027,CUST_000685,Okoa Jahazi,Others,921.44,inflow,2024-07-11T18:39:22.788187+00:00,921.44,0.0,86850.13,1,18,3,7,false,false,false,false,false,86850.13
TXN_0000004028,CUST_000316,Agent-717,Agent Deposit,186.74,inflow,2024-07-11T18:40:01.041905+00:00,186.74,0.0,71712.49,1,18,3,7,false,false,false,false,false,71712.49
TXN_0000004029,CUST_000244,M-Shwari,Others,93.86,outflow,2024-07-11T18:40:29.612057+00:00,0.0,93.86,130267.64,1,18,3,7,false,false,false,false,false,130267.64
TXN_0000004030,CUST_000765,User-29780,Send Money,1027.51,outflow,2024-07-11T18:41:03.069854+00:00,0.0,1027.51,116147.65,1,18,3,7,false,false,false,false,false,116147.65
TXN_0000004031,CUST_000037,User-63178,Send Money,1943.04,outflow,2024-07-11T18:41:47.352105+00:00,0.0,1943.04,281207.64,1,18,3,7,false,false,false,false,false,281207.64
TXN_0000004032,CUST_000857,Agent-170,Agent Withdrawal,232.31,outflow,2024-07-11T18:42:15.731506+00:00,0.0,232.31,73377.04,1,18,3,7,false,false,false,false,false,73377.04
TXN_0000004033,CUST_000649,Agent-834,Agent Withdrawal,2322.67,outflow,2024-07-11T18:42:51.482149+00:00,0.0,2322.67,107155.65,3,18,3,7,false,false,false,false,false,107155.65
TXN_0000004034,CUST_000019,Agent-929,Agent Deposit,470.64,inflow,2024-07-11T18:45:10.765306+00:00,470.64,0.0,68880.08,1,18,3,7,false,false,false,false,false,68880.08
TXN_0000004035,CUST_000260,Paybill-137891,Lipa Na M-PESA (Paybill),2812.43,outflow,2024-07-11T18:45:41.348576+00:00,0.0,2812.43,261565.48,2,18,3,7,false,false,false,false,false,261565.48
TXN_0000004036,CUST_000390,User-69237,Received Money,633.56,inflow,2024-07-11T18:51:10.560531+00:00,633.56,0.0,81798.85,1,18,3,7,false,false,false,false,false,81798.85
TXN_0000004037,CUST_000302,Paybill-619209,Lipa Na M-PESA (Paybill),721.79,outflow,2024-07-11T18:56:25.322006+00:00,0.0,721.79,162104.83,1,18,3,7,false,false,false,false,false,162104.83
TXN_0000004038,CUST_000139,User-88728,Received Money,10650.84,inflow,2024-07-11T18:57:39.161192+00:00,10650.84,0.0,121991.93,1,18,3,7,false,false,false,false,false,121991.93
TXN_0000004039,CUST_000987,Agent-274,Agent Withdrawal,1639.07,outflow,2024-07-11T18:59:56.582645+00:00,0.0,1639.07,213873.02,1,18,3,7,false,false,false,false,false,213873.02
TXN_0000004040,CUST_000040,User-21970,Received Money,1042.2,inflow,2024-07-11T19:00:13.437295+00:00,1042.2,0.0,134567.26,2,19,3,7,false,false,false,false,false,134567.26
TXN_0000004041,CUST_000370,M-Shwari,Others,285.25,inflow,2024-07-11T19:03:24.511467+00:00,285.25,0.0,77723.46,3,19,3,7,false,false,false,false,false,77723.46
TXN_0000004042,CUST_000754,User-29392,Send Money,12481.85,outflow,2024-07-11T19:09:52.063585+00:00,0.0,12481.85,119169.81,1,19,3,7,false,false,false,false,false,119169.81
TXN_0000004043,CUST_000388,Merchant-7789,Lipa Na M-PESA (Buy Goods),904.35,outflow,2024-07-11T19:11:21.408548+00:00,0.0,904.35,264214.25,1,19,3,7,false,false,false,false,false,264214.25
TXN_0000004044,CUST_000553,User-39267,Received Money,4397.11,inflow,2024-07-11T19:11:51.985243+00:00,4397.11,0.0,214208.39,2,19,3,7,false,false,false,false,false,214208.39
TXN_0000004045,CUST_000657,M-Shwari,Others,7853.45,inflow,2024-07-11T19:13:28.353146+00:00,7853.45,0.0,164169.33,1,19,3,7,false,false,false,false,false,164169.33
TXN_0000004046,CUST_000100,User-22953,Received Money,3024.48,inflow,2024-07-11T19:16:55.356606+00:00,3024.48,0.0,147524.33,2,19,3,7,false,false,false,false,false,147524.33
TXN_0000004047,CUST_000071,Paybill-300018,Lipa Na M-PESA (Paybill),5200.93,outflow,2024-07-11T19:20:40.614394+00:00,0.0,5200.93,135029.4,2,19,3,7,false,false,false,false,false,135029.4
TXN_0000004048,CUST_000452,Agent-200,Agent Withdrawal,360.27,outflow,2024-07-11T19:21:43.766065+00:00,0.0,360.27,145389.56,2,19,3,7,false,false,false,false,false,145389.56
TXN_0000004049,CUST_000427,Paybill-794580,Lipa Na M-PESA (Paybill),96.42,outflow,2024-07-11T19:23:16.732329+00:00,0.0,96.42,167970.31,1,19,3,7,false,false,false,false,true,167970.31
TXN_0000004050,CUST_000430,Agent-247,Agent Deposit,473.56,inflow,2024-07-11T19:25:10.643178+00:00,473.56,0.0,51129.77,1,19,3,7,false,false,false,false,false,51129.77
TXN_0000004051,CUST_000407,Paybill-230082,Lipa Na M-PESA (Paybill),1407.21,outflow,2024-07-11T19:25:49.923099+00:00,0.0,1407.21,232617.87,2,19,3,7,false,false,false,false,false,232617.87
TXN_0000004052,CUST_000519,Agent-893,Agent Withdrawal,27606.04,outflow,2024-07-11T19:32:07.547162+00:00,0.0,27606.04,91167.67,1,19,3,7,false,false,false,false,false,91167.67
TXN_0000004053,CUST_000169,User-77945,Send Money,556.48,outflow,2024-07-11T19:36:33.615869+00:00,0.0,556.48,64017.73,1,19,3,7,false,false,false,false,false,64017.73
TXN_0000004054,CUST_000291,Paybill-712547,Lipa Na M-PESA (Paybill),1272.02,outflow,2024-07-11T19:42:17.738955+00:00,0.0,1272.02,260097.08,3,19,3,7,false,false,false,false,false,260097.08
TXN_0000004055,CUST_000361,Agent-271,Agent Withdrawal,1110.22,outflow,2024-07-11T19:46:30.254665+00:00,0.0,1110.22,229035.22,1,19,3,7,false,false,false,false,false,229035.22
TXN_0000004056,CUST_000117,Agent-760,Agent Deposit,134.08,inflow,2024-07-11T19:48:35.765520+00:00,134.08,0.0,89507.41,3,19,3,7,false,false,false,false,false,89507.41
TXN_0000004057,CUST_000552,Agent-567,Agent Deposit,464.55,inflow,2024-07-11T19:49:09.967245+00:00,464.55,0.0,107795.23,3,19,3,7,false,false,false,false,false,107795.23
TXN_0000004058,CUST_000133,Merchant-5523,Lipa Na M-PESA (Buy Goods),303.73,outflow,2024-07-11T19:50:49.184613+00:00,0.0,303.73,128142.43,2,19,3,7,false,false,false,false,false,128142.43
TXN_0000004059,CUST_000922,Betway,Received Money,1142.55,inflow,2024-07-11T19:53:13.467918+00:00,1142.55,0.0,126947.43,1,19,3,7,false,false,true,false,false,126947.43
TXN_0000004060,CUST_000324,User-89683,Received Money,1132.79,inflow,2024-07-11T19:53:56.818092+00:00,1132.79,0.0,61569.0,1,19,3,7,false,false,false,false,false,61569.0
TXN_0000004061,CUST_000700,Paybill-126013,Lipa Na M-PESA (Paybill),617.26,outflow,2024-07-11T19:57:47.358658+00:00,0.0,617.26,211819.24,3,19,3,7,false,false,false,false,false,211819.24
TXN_0000004062,CUST_000621,Paybill-241310,Lipa Na M-PESA (Paybill),338.22,outflow,2024-07-11T19:58:27.862311+00:00,0.0,338.22,188734.28,1,19,3,7,false,false,false,false,false,188734.28
TXN_0000004063,CUST_000951,User-58871,Received Money,6125.53,inflow,2024-07-11T19:59:46.701218+00:00,6125.53,0.0,120247.87,1,19,3,7,false,false,false,false,false,120247.87
TXN_0000004064,CUST_000950,Merchant-5147,Lipa Na M-PESA (Buy Goods),56.87,outflow,2024-07-11T20:06:53.642944+00:00,0.0,56.87,181860.44,2,20,3,7,false,false,false,false,true,181860.44
TXN_0000004065,CUST_000076,User-28655,Received Money,14188.77,inflow,2024-07-11T20:07:29.200255+00:00,14188.77,0.0,87587.48,1,20,3,7,false,false,false,false,false,87587.48
TXN_0000004066,CUST_000144,User-62707,Received Money,275.39,inflow,2024-07-11T20:09:02.678331+00:00,275.39,0.0,82285.86,1,20,3,7,false,false,false,false,false,82285.86
TXN_0000004067,CUST_000717,Merchant-4894,Lipa Na M-PESA (Buy Goods),533.24,outflow,2024-07-11T20:11:20.022523+00:00,0.0,533.24,241221.99,2,20,3,7,false,false,false,false,false,241221.99
TXN_0000004068,CUST_000359,User-44024,Send Money,421.07,outflow,2024-07-11T20:15:31.118388+00:00,0.0,421.07,91307.05,1,20,3,7,false,false,false,false,false,91307.05
TXN_0000004069,CUST_000938,Merchant-6609,Lipa Na M-PESA (Buy Goods),1357.11,outflow,2024-07-11T20:23:41.585475+00:00,0.0,1357.11,90448.3,1,20,3,7,false,false,false,false,false,90448.3
TXN_0000004070,CUST_000901,Merchant-2573,Lipa Na M-PESA (Buy Goods),67.56,outflow,2024-07-11T20:27:23.898655+00:00,0.0,67.56,79834.26,1,20,3,7,false,false,false,false,true,79834.26
TXN_0000004071,CUST_000082,Agent-460,Agent Deposit,542.35,inflow,2024-07-11T20:32:52.795518+00:00,542.35,0.0,73215.61,1,20,3,7,false,false,false,false,false,73215.61
TXN_0000004072,CUST_000572,Agent-496,Agent Withdrawal,3954.24,outflow,2024-07-11T20:35:42.928945+00:00,0.0,3954.24,360277.35,3,20,3,7,false,false,false,false,false,360277.35
TXN_0000004073,CUST_000067,Agent-391,Agent Withdrawal,3004.02,outflow,2024-07-11T20:41:10.123483+00:00,0.0,3004.02,60947.52,1,20,3,7,false,false,false,false,false,60947.52
TXN_0000004074,CUST_000908,Agent-559,Agent Deposit,863.27,inflow,2024-07-11T20:42:53.526507+00:00,863.27,0.0,253909.71,1,20,3,7,false,false,false,false,false,253909.71
TXN_0000004075,CUST_000567,Paybill-748245,Lipa Na M-PESA (Paybill),3734.68,outflow,2024-07-11T20:43:03.444594+00:00,0.0,3734.68,71276.7,1,20,3,7,false,false,false,false,false,71276.7
TXN_0000004076,CUST_000718,Agent-869,Agent Withdrawal,4959.37,outflow,2024-07-11T20:44:50.263025+00:00,0.0,4959.37,286861.0,3,20,3,7,false,false,false,false,false,286861.0
TXN_0000004077,CUST_000225,Agent-886,Agent Withdrawal,2841.7,outflow,2024-07-11T20:47:37.843573+00:00,0.0,2841.7,57707.05,1,20,3,7,false,false,false,false,false,57707.05
TXN_0000004078,CUST_000713,User-73695,Send Money,3090.05,outflow,2024-07-11T20:48:20.105921+00:00,0.0,3090.05,126072.49,2,20,3,7,false,false,false,false,false,126072.49
TXN_0000004079,CUST_000173,Paybill-816914,Lipa Na M-PESA (Paybill),3278.42,outflow,2024-07-11T20:58:00.661220+00:00,0.0,3278.42,150299.54,1,20,3,7,false,false,false,false,false,150299.54
TXN_0000004080,CUST_000944,Agent-381,Agent Withdrawal,642.46,outflow,2024-07-11T21:00:13.704783+00:00,0.0,642.46,158316.03,3,21,3,7,false,false,false,false,false,158316.03
TXN_0000004081,CUST_000777,User-50971,Send Money,715.24,outflow,2024-07-11T21:01:46.104431+00:00,0.0,715.24,208030.05,2,21,3,7,false,false,false,false,false,208030.05
TXN_0000004082,CUST_000841,Agent-217,Agent Deposit,225.08,inflow,2024-07-11T21:02:02.342645+00:00,225.08,0.0,85334.64,1,21,3,7,false,false,false,false,false,85334.64
TXN_0000004083,CUST_000919,M-Shwari,Others,471.0,outflow,2024-07-11T21:04:25.447986+00:00,0.0,471.0,151215.74,1,21,3,7,false,false,false,false,false,151215.74
TXN_0000004084,CUST_000524,User-35397,Send Money,604.45,outflow,2024-07-11T21:05:01.555666+00:00,0.0,604.45,98361.16,1,21,3,7,false,false,false,false,false,98361.16
TXN_0000004085,CUST_000054,Agent-356,Agent Deposit,165.45,inflow,2024-07-11T21:05:02.228461+00:00,165.45,0.0,113801.34,1,21,3,7,false,false,false,false,false,113801.34
TXN_0000004086,CUST_000647,Merchant-2978,Lipa Na M-PESA (Buy Goods),396.04,outflow,2024-07-11T21:11:36.476481+00:00,0.0,396.04,190587.11,1,21,3,7,false,false,false,false,false,190587.11
TXN_0000004087,CUST_000828,User-59639,Send Money,1675.88,outflow,2024-07-11T21:13:50.400522+00:00,0.0,1675.88,224402.11,2,21,3,7,false,false,false,false,false,224402.11
TXN_0000004088,CUST_000348,User-45381,Send Money,1150.11,outflow,2024-07-11T21:17:29.431281+00:00,0.0,1150.11,94361.38,1,21,3,7,false,false,false,false,false,94361.38
TXN_0000004089,CUST_000557,User-63593,Received Money,1333.9,inflow,2024-07-11T21:18:05.337846+00:00,1333.9,0.0,166044.02,1,21,3,7,false,false,false,false,false,166044.02
TXN_0000004090,CUST_000961,Agent-593,Agent Deposit,1004.91,inflow,2024-07-11T21:27:55.425394+00:00,1004.91,0.0,96160.11,1,21,3,7,false,false,false,false,false,96160.11
TXN_0000004091,CUST_000633,Paybill-741232,Lipa Na M-PESA (Paybill),241.54,outflow,2024-07-11T21:35:41.770700+00:00,0.0,241.54,140171.5,2,21,3,7,false,false,false,false,false,140171.5
TXN_0000004092,CUST_000883,Paybill-211417,Lipa Na M-PESA (Paybill),2428.97,outflow,2024-07-11T21:38:45.635799+00:00,0.0,2428.97,304544.58,2,21,3,7,false,false,false,false,false,304544.58
TXN_0000004093,CUST_000650,User-39548,Send Money,4063.47,outflow,2024-07-11T21:39:27.354981+00:00,0.0,4063.47,170471.39,2,21,3,7,false,false,false,false,false,170471.39
TXN_0000004094,CUST_000041,Agent-755,Agent Deposit,851.8,inflow,2024-07-11T21:45:51.857078+00:00,851.8,0.0,213598.22,2,21,3,7,false,false,false,false,false,213598.22
TXN_0000004095,CUST_000536,Merchant-4894,Lipa Na M-PESA (Buy Goods),218.64,outflow,2024-07-11T21:46:20.875035+00:00,0.0,218.64,97572.01,1,21,3,7,false,false,false,false,false,97572.01
TXN_0000004096,CUST_000503,Agent-294,Agent Withdrawal,5091.68,outflow,2024-07-11T21:49:20.939648+00:00,0.0,5091.68,471258.67,2,21,3,7,false,false,false,false,false,471258.67
TXN_0000004097,CUST_000389,User-84408,Received Money,302.65,inflow,2024-07-11T21:54:58.655147+00:00,302.65,0.0,304902.85,2,21,3,7,false,false,false,false,false,304902.85
TXN_0000004098,CUST_000300,Paybill-139775,Lipa Na M-PESA (Paybill),5348.87,outflow,2024-07-11T22:04:30.214703+00:00,0.0,5348.87,62669.3,1,22,3,7,false,true,false,false,false,62669.3
TXN_0000004099,CUST_000561,Agent-460,Agent Deposit,2506.33,inflow,2024-07-11T22:04:46.576383+00:00,2506.33,0.0,285710.42,1,22,3,7,false,true,false,false,false,285710.42
TXN_0000004100,CUST_000912,Paybill-535109,Lipa Na M-PESA (Paybill),18209.01,outflow,2024-07-11T22:04:51.229191+00:00,0.0,18209.01,93425.79,1,22,3,7,false,true,false,false,false,93425.79
TXN_0000004101,CUST_000359,User-21811,Send Money,467.04,outflow,2024-07-11T22:13:10.600681+00:00,0.0,467.04,90840.01,1,22,3,7,false,true,false,false,false,90840.01
TXN_0000004102,CUST_000208,Paybill-419536,Lipa Na M-PESA (Paybill),1541.39,outflow,2024-07-11T22:15:43.161454+00:00,0.0,1541.39,143731.82,1,22,3,7,false,true,false,false,false,143731.82
